"Uniprot_Accession","Uniprot_ID","REACTOME_ID","REACTOME_description"
"P40337","VHL_HUMAN","R-HSA-9682706","Replication of the SARS-CoV-1 genome"
"Q8TBF4","ZCRB1_HUMAN","R-HSA-9682706","Replication of the SARS-CoV-1 genome"
"Q9UKK3","PARP4_HUMAN","R-HSA-9683610","Maturation of nucleoprotein"
"Q8IXQ6","PARP9_HUMAN","R-HSA-9683610","Maturation of nucleoprotein"
"Q8N5Y8","PAR16_HUMAN","R-HSA-9683610","Maturation of nucleoprotein"
"P49840","GSK3A_HUMAN","R-HSA-9683610","Maturation of nucleoprotein"
"Q2NL67","PARP6_HUMAN","R-HSA-9683610","Maturation of nucleoprotein"
"P63279","UBC9_HUMAN","R-HSA-9683610","Maturation of nucleoprotein"
"Q8N3A8","PARP8_HUMAN","R-HSA-9683610","Maturation of nucleoprotein"
"P49841","GSK3B_HUMAN","R-HSA-9683610","Maturation of nucleoprotein"
"Q53GL7","PAR10_HUMAN","R-HSA-9683610","Maturation of nucleoprotein"
"P63165","SUMO1_HUMAN","R-HSA-9683610","Maturation of nucleoprotein"
"Q460N5","PAR14_HUMAN","R-HSA-9683610","Maturation of nucleoprotein"
"Q8NDV1","SIA7C_HUMAN","R-HSA-9683673","Maturation of protein 3a"
"Q10472","GALT1_HUMAN","R-HSA-9683673","Maturation of protein 3a"
"Q11203","SIAT6_HUMAN","R-HSA-9683673","Maturation of protein 3a"
"Q9UJ37","SIA7B_HUMAN","R-HSA-9683673","Maturation of protein 3a"
"Q11206","SIA4C_HUMAN","R-HSA-9683673","Maturation of protein 3a"
"P15907","SIAT1_HUMAN","R-HSA-9683673","Maturation of protein 3a"
"Q16842","SIA4B_HUMAN","R-HSA-9683673","Maturation of protein 3a"
"Q9H4F1","SIA7D_HUMAN","R-HSA-9683673","Maturation of protein 3a"
"Q11201","SIA4A_HUMAN","R-HSA-9683673","Maturation of protein 3a"
"P62987","RL40_HUMAN","R-HSA-9683683","Maturation of protein E"
"P62979","RS27A_HUMAN","R-HSA-9683683","Maturation of protein E"
"P0CG47","UBB_HUMAN","R-HSA-9683683","Maturation of protein E"
"P0CG48","UBC_HUMAN","R-HSA-9683683","Maturation of protein E"
"Q14697","GANAB_HUMAN","R-HSA-9683686","Maturation of spike protein"
"P14314","GLU2B_HUMAN","R-HSA-9683686","Maturation of spike protein"
"P26572","MGAT1_HUMAN","R-HSA-9683686","Maturation of spike protein"
"Q13724","MOGS_HUMAN","R-HSA-9683686","Maturation of spike protein"
"P27824","CALX_HUMAN","R-HSA-9683686","Maturation of spike protein"
"Q8NB16","MLKL_HUMAN","R-HSA-9686347","Microbial modulation of RIPK1-mediated regulated necrosis"
"Q13546","RIPK1_HUMAN","R-HSA-9686347","Microbial modulation of RIPK1-mediated regulated necrosis"
"Q14790","CASP8_HUMAN","R-HSA-9686347","Microbial modulation of RIPK1-mediated regulated necrosis"
"Q9Y572","RIPK3_HUMAN","R-HSA-9686347","Microbial modulation of RIPK1-mediated regulated necrosis"
"Q9H1A4","APC1_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"Q13042","CDC16_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"Q9UJX6","ANC2_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"P30260","CDC27_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"Q9UJX4","APC5_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"P51965","UB2E1_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"P51668","UB2D1_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"Q13309","SKP2_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"Q96DE5","APC16_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"Q9UJX2","CDC23_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"Q8NHZ8","CDC26_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"Q9UM13","APC10_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"Q9NYG5","APC11_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"Q16763","UBE2S_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"O00762","UBE2C_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"Q9UM11","FZR1_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"Q9UJX5","APC4_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"P06400","RB_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"Q9UJX3","APC7_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"P60006","APC15_HUMAN","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"Q13285","STF1_HUMAN","R-HSA-9690406","Transcriptional regulation of testis differentiation"
"P31371","FGF9_HUMAN","R-HSA-9690406","Transcriptional regulation of testis differentiation"
"P19544","WT1_HUMAN","R-HSA-9690406","Transcriptional regulation of testis differentiation"
"P48436","SOX9_HUMAN","R-HSA-9690406","Transcriptional regulation of testis differentiation"
"O43323","DHH_HUMAN","R-HSA-9690406","Transcriptional regulation of testis differentiation"
"Q05066","SRY_HUMAN","R-HSA-9690406","Transcriptional regulation of testis differentiation"
"Q8WW38","FOG2_HUMAN","R-HSA-9690406","Transcriptional regulation of testis differentiation"
"P03971","MIS_HUMAN","R-HSA-9690406","Transcriptional regulation of testis differentiation"
"P41222","PTGDS_HUMAN","R-HSA-9690406","Transcriptional regulation of testis differentiation"
"P43694","GATA4_HUMAN","R-HSA-9690406","Transcriptional regulation of testis differentiation"
"Q9Y5R6","DMRT1_HUMAN","R-HSA-9690406","Transcriptional regulation of testis differentiation"
"Q8N3R9","PALS1_HUMAN","R-HSA-9692912","SARS-CoV-1 targets PDZ proteins in cell-cell junction"
"Q07817","B2CL1_HUMAN","R-HSA-9692913","SARS-CoV-1-mediated effects on programmed cell death"
"Q9Y572","RIPK3_HUMAN","R-HSA-9692913","SARS-CoV-1-mediated effects on programmed cell death"
"Q13546","RIPK1_HUMAN","R-HSA-9692913","SARS-CoV-1-mediated effects on programmed cell death"
"P06748","NPM_HUMAN","R-HSA-9692914","SARS-CoV-1-host interactions"
"P09651","ROA1_HUMAN","R-HSA-9692914","SARS-CoV-1-host interactions"
"Q14653","IRF3_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q13427","PPIG_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"P52292","IMA1_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q9BYX4","IFIH1_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"P0CG47","UBB_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"O95786","RIGI_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q86WV6","STING_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"P62942","FKB1A_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"P62987","RL40_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"P35247","SFTPD_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q04206","TF65_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q9BRV8","SIKE1_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q9Y572","RIPK3_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q9ULZ3","ASC_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q14974","IMB1_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q92617","NPIB3_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"P29466","CASP1_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q10589","BST2_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q13114","TRAF3_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q15366","PCBP2_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q3LXA3","TKFC_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q9UHD2","TBK1_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q9NYK1","TLR7_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q13287","NMI_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q9UKA8","RCAN3_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"P23284","PPIB_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"O94826","TOM70_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"O43187","IRAK2_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q01196","RUNX1_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q96P20","NLRP3_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q96J02","ITCH_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"P19838","NFKB1_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q14164","IKKE_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q14258","TRI25_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q9Y4K3","TRAF6_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"O43447","PPIH_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"P62937","PPIA_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"P0CG48","UBC_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q7Z434","MAVS_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"P62979","RS27A_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"P25963","IKBA_HUMAN","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses"
"Q15628","TRADD_HUMAN","R-HSA-9693928","Defective RIPK1-mediated regulated necrosis"
"Q13158","FADD_HUMAN","R-HSA-9693928","Defective RIPK1-mediated regulated necrosis"
"Q14790","CASP8_HUMAN","R-HSA-9693928","Defective RIPK1-mediated regulated necrosis"
"Q12933","TRAF2_HUMAN","R-HSA-9693928","Defective RIPK1-mediated regulated necrosis"
"Q13546","RIPK1_HUMAN","R-HSA-9693928","Defective RIPK1-mediated regulated necrosis"
"Q9H1K1","ISCU_HUMAN","R-HSA-9694301","Maturation of replicase proteins"
"P62987","RL40_HUMAN","R-HSA-9694493","Maturation of protein E"
"P0CG47","UBB_HUMAN","R-HSA-9694493","Maturation of protein E"
"P0CG48","UBC_HUMAN","R-HSA-9694493","Maturation of protein E"
"P62979","RS27A_HUMAN","R-HSA-9694493","Maturation of protein E"
"Q9BYC5","FUT8_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q13454","TUSC3_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q7Z5G4","GOGA7_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q11203","SIAT6_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q9UJ37","SIA7B_HUMAN","R-HSA-9694548","Maturation of spike protein"
"P26572","MGAT1_HUMAN","R-HSA-9694548","Maturation of spike protein"
"P04844","RPN2_HUMAN","R-HSA-9694548","Maturation of spike protein"
"P04843","RPN1_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q9UQ53","MGT4B_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q9ULC8","ZDHC8_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q9BV94","EDEM2_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q8NDV1","SIA7C_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q9UM21","MGT4A_HUMAN","R-HSA-9694548","Maturation of spike protein"
"P14314","GLU2B_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q10469","MGAT2_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q11206","SIA4C_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q13724","MOGS_HUMAN","R-HSA-9694548","Maturation of spike protein"
"P61803","DAD1_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q9UBM8","MGT4C_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q9Y397","ZDHC9_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q9NYG2","ZDHC3_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q14697","GANAB_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q16842","SIA4B_HUMAN","R-HSA-9694548","Maturation of spike protein"
"P27824","CALX_HUMAN","R-HSA-9694548","Maturation of spike protein"
"P15907","SIAT1_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q09328","MGT5A_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q5W0Z9","ZDH20_HUMAN","R-HSA-9694548","Maturation of spike protein"
"P46977","STT3A_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q9H0U3","MAGT1_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q11201","SIA4A_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q16706","MA2A1_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q9UIJ5","ZDHC2_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q9H4F1","SIA7D_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q9H8X9","ZDH11_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q9C0B5","ZDHC5_HUMAN","R-HSA-9694548","Maturation of spike protein"
"Q9UKM7","MA1B1_HUMAN","R-HSA-9694548","Maturation of spike protein"
"P39656","OST48_HUMAN","R-HSA-9694548","Maturation of spike protein"
"P31431","SDC4_HUMAN","R-HSA-9694614","Attachment and Entry"
"P78333","GPC5_HUMAN","R-HSA-9694614","Attachment and Entry"
"Q9Y625","GPC6_HUMAN","R-HSA-9694614","Attachment and Entry"
"O00468","AGRIN_HUMAN","R-HSA-9694614","Attachment and Entry"
"Q9BYF1","ACE2_HUMAN","R-HSA-9694614","Attachment and Entry"
"P07711","CATL1_HUMAN","R-HSA-9694614","Attachment and Entry"
"P51654","GPC3_HUMAN","R-HSA-9694614","Attachment and Entry"
"O14786","NRP1_HUMAN","R-HSA-9694614","Attachment and Entry"
"O75487","GPC4_HUMAN","R-HSA-9694614","Attachment and Entry"
"P34741","SDC2_HUMAN","R-HSA-9694614","Attachment and Entry"
"P18827","SDC1_HUMAN","R-HSA-9694614","Attachment and Entry"
"P09958","FURIN_HUMAN","R-HSA-9694614","Attachment and Entry"
"P35052","GPC1_HUMAN","R-HSA-9694614","Attachment and Entry"
"P98160","PGBM_HUMAN","R-HSA-9694614","Attachment and Entry"
"O15393","TMPS2_HUMAN","R-HSA-9694614","Attachment and Entry"
"O75056","SDC3_HUMAN","R-HSA-9694614","Attachment and Entry"
"P55072","TERA_HUMAN","R-HSA-9694614","Attachment and Entry"
"Q8N158","GPC2_HUMAN","R-HSA-9694614","Attachment and Entry"
"Q96D42","HAVR1_HUMAN","R-HSA-9694614","Attachment and Entry"
"Q8N5Y8","PAR16_HUMAN","R-HSA-9694631","Maturation of nucleoprotein"
"P63279","UBC9_HUMAN","R-HSA-9694631","Maturation of nucleoprotein"
"P49840","GSK3A_HUMAN","R-HSA-9694631","Maturation of nucleoprotein"
"Q2NL67","PARP6_HUMAN","R-HSA-9694631","Maturation of nucleoprotein"
"Q9UKK3","PARP4_HUMAN","R-HSA-9694631","Maturation of nucleoprotein"
"Q99873","ANM1_HUMAN","R-HSA-9694631","Maturation of nucleoprotein"
"Q460N5","PAR14_HUMAN","R-HSA-9694631","Maturation of nucleoprotein"
"Q8N3A8","PARP8_HUMAN","R-HSA-9694631","Maturation of nucleoprotein"
"P48729","KC1A_HUMAN","R-HSA-9694631","Maturation of nucleoprotein"
"P63165","SUMO1_HUMAN","R-HSA-9694631","Maturation of nucleoprotein"
"P49841","GSK3B_HUMAN","R-HSA-9694631","Maturation of nucleoprotein"
"Q96SB4","SRPK1_HUMAN","R-HSA-9694631","Maturation of nucleoprotein"
"P78362","SRPK2_HUMAN","R-HSA-9694631","Maturation of nucleoprotein"
"Q8IXQ6","PARP9_HUMAN","R-HSA-9694631","Maturation of nucleoprotein"
"Q53GL7","PAR10_HUMAN","R-HSA-9694631","Maturation of nucleoprotein"
"Q9P2Y5","UVRAG_HUMAN","R-HSA-9694676","Translation of Replicase and Assembly of the Replication Transcription Complex"
"Q9Y3E7","CHMP3_HUMAN","R-HSA-9694676","Translation of Replicase and Assembly of the Replication Transcription Complex"
"Q9H444","CHM4B_HUMAN","R-HSA-9694676","Translation of Replicase and Assembly of the Replication Transcription Complex"
"Q14457","BECN1_HUMAN","R-HSA-9694676","Translation of Replicase and Assembly of the Replication Transcription Complex"
"Q8WUX9","CHMP7_HUMAN","R-HSA-9694676","Translation of Replicase and Assembly of the Replication Transcription Complex"
"Q9UQN3","CHM2B_HUMAN","R-HSA-9694676","Translation of Replicase and Assembly of the Replication Transcription Complex"
"Q96FZ7","CHMP6_HUMAN","R-HSA-9694676","Translation of Replicase and Assembly of the Replication Transcription Complex"
"Q8NEB9","PK3C3_HUMAN","R-HSA-9694676","Translation of Replicase and Assembly of the Replication Transcription Complex"
"O43633","CHM2A_HUMAN","R-HSA-9694676","Translation of Replicase and Assembly of the Replication Transcription Complex"
"Q9GZQ8","MLP3B_HUMAN","R-HSA-9694676","Translation of Replicase and Assembly of the Replication Transcription Complex"
"Q96CF2","CHM4C_HUMAN","R-HSA-9694676","Translation of Replicase and Assembly of the Replication Transcription Complex"
"Q99570","PI3R4_HUMAN","R-HSA-9694676","Translation of Replicase and Assembly of the Replication Transcription Complex"
"Q9BY43","CHM4A_HUMAN","R-HSA-9694676","Translation of Replicase and Assembly of the Replication Transcription Complex"
"P40337","VHL_HUMAN","R-HSA-9694686","Replication of the SARS-CoV-2 genome"
"Q8TBF4","ZCRB1_HUMAN","R-HSA-9694686","Replication of the SARS-CoV-2 genome"
"P17844","DDX5_HUMAN","R-HSA-9694686","Replication of the SARS-CoV-2 genome"
"P06400","RB_HUMAN","R-HSA-9694686","Replication of the SARS-CoV-2 genome"
"Q11201","SIA4A_HUMAN","R-HSA-9694719","Maturation of protein 3a"
"Q10472","GALT1_HUMAN","R-HSA-9694719","Maturation of protein 3a"
"Q9UJ37","SIA7B_HUMAN","R-HSA-9694719","Maturation of protein 3a"
"Q11203","SIAT6_HUMAN","R-HSA-9694719","Maturation of protein 3a"
"P15907","SIAT1_HUMAN","R-HSA-9694719","Maturation of protein 3a"
"Q8NDV1","SIA7C_HUMAN","R-HSA-9694719","Maturation of protein 3a"
"Q16842","SIA4B_HUMAN","R-HSA-9694719","Maturation of protein 3a"
"Q11206","SIA4C_HUMAN","R-HSA-9694719","Maturation of protein 3a"
"Q9H4F1","SIA7D_HUMAN","R-HSA-9694719","Maturation of protein 3a"
"Q12923","PTN13_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"O00459","P85B_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"P15924","DESP_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q86UP2","KTN1_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q9H3R2","MUC13_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q03135","CAV1_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"P27986","P85A_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q13017","RHG05_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q5T0W9","FA83B_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q9Y2U8","MAN1_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q8TAA9","VANG1_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"O75976","CBPD_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q9UPS8","ANR26_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"P38159","RBMX_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q9Y2I1","NISCH_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q03001","DYST_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q8WZ19","BACD1_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q9NRY4","RHG35_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q3V6T2","GRDN_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q14254","FLOT2_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q8WUY9","DEP1B_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q99569","PKP4_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q9ULK5","VANG2_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q9UJF2","NGAP_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q02413","DSG1_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q9NQI0","DDX4_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q13492","PICAL_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q9NYL9","TMOD3_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"O43396","TXNL1_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"P12277","KCRB_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"O94827","PKHG5_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q5T5U3","RHG21_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"O95754","SEM4F_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q14160","SCRIB_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q13829","BACD2_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q9NNW5","WDR6_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q07065","CKAP4_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q8TDM6","DLG5_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q13464","ROCK1_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"P61587","RND3_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"P29317","EPHA2_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
"Q5T124","UBX11_HUMAN","R-HSA-9696264","RND3 GTPase cycle"
